customer_id,age,gender,income,city,location,education,banking_type,transactions_per_month,internet_usage_score,credit_score,satisfaction_score,age_group,income_level
239.0,-5.0,Female,126629.0,Chennai,Urban,Non-Graduate,Online,28.0,15.0,540.0,0.0,,High
240.0,34.0,Female,96160.0,Nagpur,Urban,Post-Graduate,Online,16.0,5.0,446.0,5.0,26-35,Medium
241.0,66.0,male,77399.0,Bhopal,Urban,Graduate,Offline,42.0,15.0,426.0,5.0,65+,Medium
242.0,19.0,M,107008.0,Ahmedabad,Rural,Non-Graduate,Offline,41.0,6.0,779.0,4.0,18-25,High
243.0,19.0,F,41863.0,Indore,Urban,Graduate,Offline,47.0,9.0,698.0,5.0,18-25,Low
244.0,45.0,Male,91626.0,Ahmedabad,Rural,Non-Graduate,Offline,43.0,1.0,485.0,5.0,36-50,Medium
245.0,43.0,F,31377.0,Indore,Rural,Non-Graduate,Offline,58.0,7.0,838.0,9.0,36-50,Low
246.0,40.0,F,103031.0,Delhi,Rural,Non-Graduate,Offline,23.0,8.0,380.0,1.0,36-50,Medium
247.0,54.0,M,149161.0,Chennai,Urban,Graduate,Online,32.0,4.0,390.0,9.0,51-65,High
248.0,49.0,male,80523.0,Bhopal,Rural,Non-Graduate,Online,10.0,8.0,774.0,8.0,36-50,Medium
249.0,50.0,M,144403.0,Ahmedabad,Urban,Graduate,Offline,58.0,5.0,435.0,6.0,36-50,High
250.0,18.0,Male,34870.0,Bhopal,Urban,Non-Graduate,Online,56.0,1.0,859.0,9.0,,Low
251.0,36.0,Female,77487.0,Chennai,Urban,Graduate,Online,38.0,15.0,837.0,6.0,36-50,Medium
252.0,19.0,M,39300.0,Mumbai,Urban,Non-Graduate,Online,57.0,8.0,529.0,7.0,18-25,Low
253.0,43.0,Female,75951.0,Delhi,Urban,Non-Graduate,Online,38.0,3.0,377.0,4.0,36-50,Medium
254.0,61.0,F,87639.0,Lucknow,Rural,Post-Graduate,Online,13.0,4.0,564.0,6.0,51-65,Medium
255.0,43.0,male,110731.0,Delhi,Urban,Non-Graduate,Online,15.0,8.0,759.0,3.0,36-50,High
256.0,49.0,female,144766.0,Lucknow,Urban,Non-Graduate,Online,28.0,8.0,653.0,5.0,36-50,High
257.0,23.0,Male,123429.0,Unknown,Urban,Post-Graduate,Online,13.0,15.0,664.0,5.0,18-25,High
258.0,49.0,female,149565.0,Mumbai,Rural,Non-Graduate,Online,35.0,2.0,769.0,4.0,36-50,High
259.0,93.5,F,92126.0,Ahmedabad,Urban,Non-Graduate,Online,2.0,9.0,439.0,4.0,65+,Medium
260.0,21.0,M,62980.0,Bhopal,Urban,Graduate,Online,-10.0,4.0,844.0,2.0,18-25,Low
261.0,93.5,female,127904.0,Chennai,Rural,Non-Graduate,Online,1.0,6.0,677.0,6.0,65+,High
262.0,28.0,Female,52050.0,Unknown,Rural,Non-Graduate,Online,41.0,8.0,667.0,3.0,26-35,Low
263.0,-5.0,M,22921.0,Patna,Urban,Graduate,Offline,32.0,4.0,405.0,7.0,,Low
264.0,34.0,F,90270.0,Bangalore,Urban,Graduate,Offline,30.0,8.0,791.0,9.0,26-35,Medium
265.0,55.0,female,105293.0,Lucknow,Urban,Non-Graduate,Online,22.0,7.0,531.0,1.0,51-65,Medium
266.0,41.0,Female,50328.0,Surat,Urban,Non-Graduate,Online,4.0,8.0,687.0,6.0,36-50,Low
267.0,22.0,Male,80820.0,Pune,Urban,Non-Graduate,Online,53.0,4.0,816.0,7.0,18-25,Medium
268.0,69.0,female,43138.0,Lucknow,Rural,Post-Graduate,Online,46.0,2.0,315.0,9.0,65+,Low
269.0,51.0,Female,101573.0,Delhi,Rural,Post-Graduate,Online,24.0,4.0,537.0,4.0,51-65,Medium
270.0,23.0,Female,119140.0,Patna,Rural,Graduate,Offline,14.0,5.0,600.0,7.0,18-25,High
271.0,39.0,female,32094.0,Ahmedabad,Urban,Non-Graduate,Online,17.0,4.0,830.0,8.0,36-50,Low
272.0,28.0,male,85264.0,Indore,Rural,Post-Graduate,Online,14.0,15.0,791.0,6.0,26-35,Medium
273.0,65.0,female,144465.0,Mumbai,Urban,Non-Graduate,Online,40.0,8.0,824.0,5.0,51-65,High
274.0,33.0,F,147755.0,Lucknow,Rural,Non-Graduate,Online,39.0,5.0,430.0,2.0,26-35,High
275.0,50.0,Female,29028.0,Patna,Urban,Non-Graduate,Online,41.0,5.0,570.0,1.0,36-50,Low
276.0,26.0,Male,129053.0,Hyderabad,Urban,Post-Graduate,Online,52.0,9.0,518.0,3.0,26-35,High
277.0,23.0,F,35432.0,Lucknow,Rural,Post-Graduate,Online,27.0,7.0,844.0,8.0,18-25,Low
278.0,33.0,Female,63819.0,Bhopal,Urban,Non-Graduate,Offline,21.0,7.0,810.0,5.0,26-35,Medium
279.0,46.0,M,108627.0,Surat,Urban,Non-Graduate,Online,40.0,5.0,613.0,5.0,36-50,High
280.0,20.0,female,147240.0,Bangalore,Urban,Non-Graduate,Online,35.0,3.0,562.0,5.0,18-25,High
281.0,37.0,male,101122.0,Delhi,Urban,Graduate,Offline,26.0,8.0,343.0,9.0,36-50,Medium
282.0,53.0,Male,25312.0,Indore,Rural,Non-Graduate,Online,31.0,4.0,848.0,9.0,51-65,Low
283.0,36.0,male,45973.0,Kolkata,Rural,Non-Graduate,Online,59.0,3.0,675.0,9.0,36-50,Low
284.0,43.0,male,122126.0,Unknown,Urban,Non-Graduate,Online,33.0,4.0,314.0,8.0,36-50,High
285.0,20.0,male,75305.0,Surat,Urban,Post-Graduate,Online,49.0,1.0,814.0,5.0,18-25,Medium
286.0,36.0,female,48973.0,Kolkata,Urban,Non-Graduate,Online,11.0,8.0,807.0,8.0,36-50,Low
287.0,37.0,Male,64390.0,Kolkata,Rural,Graduate,Online,59.0,9.0,406.0,2.0,36-50,Medium
288.0,49.0,Male,36099.0,Jaipur,Rural,Non-Graduate,Online,58.0,3.0,653.0,2.0,36-50,Low
289.0,24.0,Female,148953.0,Bhopal,Rural,Post-Graduate,Online,16.0,5.0,359.0,5.0,18-25,High
290.0,69.0,male,69956.0,Chennai,Rural,Non-Graduate,Offline,6.0,6.0,654.0,6.0,65+,Medium
291.0,58.0,Female,119379.0,Kolkata,Urban,Graduate,Online,34.0,4.0,667.0,5.0,51-65,High
292.0,50.0,Female,34063.0,Hyderabad,Urban,Post-Graduate,Offline,-10.0,9.0,895.0,8.0,36-50,Low
293.0,57.0,M,114306.0,Chennai,Urban,Non-Graduate,Online,41.0,2.0,501.0,0.0,51-65,High
294.0,56.0,female,112752.0,Kolkata,Rural,Non-Graduate,Online,32.0,3.0,770.0,1.0,51-65,High
295.0,35.0,female,113196.0,Pune,Urban,Graduate,Online,21.0,1.0,329.0,6.0,26-35,High
296.0,57.0,F,101919.0,Pune,Urban,Non-Graduate,Online,29.0,7.0,402.0,5.0,51-65,Medium
297.0,18.0,Female,29605.0,Bangalore,Urban,Non-Graduate,Online,11.0,9.0,440.0,5.0,,Low
298.0,28.0,female,116185.0,Jaipur,Urban,Graduate,Online,57.0,1.0,611.0,5.0,26-35,High
299.0,45.0,male,122756.0,Patna,Urban,Non-Graduate,Online,56.0,15.0,579.0,2.0,36-50,High
300.0,42.0,Female,136351.0,Kolkata,Rural,Non-Graduate,Offline,56.0,3.0,558.0,0.0,36-50,High
301.0,67.0,male,118095.0,Nagpur,Rural,Graduate,Online,5.0,7.0,840.0,8.0,65+,High
302.0,40.0,Male,145855.0,Delhi,Rural,Graduate,Online,27.0,3.0,387.0,7.0,36-50,High
303.0,48.0,female,130602.0,Bhopal,Rural,Non-Graduate,Online,28.0,3.0,865.0,5.0,36-50,High
304.0,47.0,female,97904.0,Pune,Urban,Graduate,Online,31.0,3.0,540.0,5.0,36-50,Medium
305.0,59.0,F,92964.0,Pune,Urban,Non-Graduate,Offline,50.0,4.0,890.0,2.0,51-65,Medium
306.0,52.0,Female,71205.0,Patna,Rural,Graduate,Online,11.0,4.0,622.0,2.0,51-65,Medium
307.0,24.0,Female,35817.0,Mumbai,Urban,Non-Graduate,Online,59.0,8.0,426.0,1.0,18-25,Low
308.0,33.0,female,22420.0,Lucknow,Rural,Non-Graduate,Offline,13.0,5.0,388.0,0.0,26-35,Low
309.0,43.0,F,104448.0,Jaipur,Urban,Non-Graduate,Online,43.0,3.0,363.0,8.0,36-50,Medium
310.0,65.0,F,89853.0,Delhi,Urban,Non-Graduate,Online,6.0,5.0,494.0,6.0,51-65,Medium
311.0,69.0,Female,144820.0,Surat,Urban,Non-Graduate,Online,27.0,5.0,570.0,2.0,65+,High
312.0,66.0,male,109897.0,Lucknow,Rural,Non-Graduate,Online,30.0,9.0,502.0,6.0,65+,High
313.0,19.0,male,47728.0,Lucknow,Urban,Non-Graduate,Online,53.0,6.0,899.0,4.0,18-25,Low
314.0,18.0,male,144826.0,Pune,Urban,Graduate,Online,48.0,4.0,710.0,3.0,,High
315.0,65.0,M,77858.0,Surat,Rural,Post-Graduate,Online,19.0,1.0,376.0,9.0,51-65,Medium
316.0,29.0,Female,141915.0,Patna,Rural,Post-Graduate,Online,14.0,8.0,386.0,3.0,26-35,High
317.0,22.0,Female,126716.0,Chennai,Rural,Non-Graduate,Online,58.0,5.0,877.0,8.0,18-25,High
318.0,54.0,male,69089.0,Patna,Rural,Post-Graduate,Online,9.0,9.0,632.0,5.0,51-65,Medium
319.0,49.0,Female,116604.0,Bangalore,Rural,Non-Graduate,Online,55.0,7.0,684.0,8.0,36-50,High
320.0,93.5,M,118531.0,Patna,Urban,Post-Graduate,Online,45.0,2.0,621.0,5.0,65+,High
321.0,26.0,Female,104257.0,Chennai,Rural,Non-Graduate,Online,28.0,2.0,365.0,6.0,26-35,Medium
322.0,58.0,male,48964.0,Hyderabad,Urban,Non-Graduate,Online,28.0,8.0,749.0,5.0,51-65,Low
323.0,52.0,M,117065.0,Bangalore,Rural,Post-Graduate,Online,46.0,15.0,543.0,4.0,51-65,High
324.0,36.0,Female,96992.0,Nagpur,Urban,Non-Graduate,Online,25.0,5.0,815.0,3.0,36-50,Medium
325.0,65.0,male,119259.0,Nagpur,Rural,Non-Graduate,Offline,26.0,5.0,632.0,8.0,51-65,High
326.0,33.0,Male,136185.0,Unknown,Urban,Non-Graduate,Offline,59.0,6.0,728.0,6.0,26-35,High
327.0,20.0,female,62240.0,Kolkata,Urban,Graduate,Online,4.0,7.0,556.0,1.0,18-25,Low
328.0,37.0,Female,120282.0,Ahmedabad,Urban,Non-Graduate,Online,3.0,4.0,484.0,8.0,36-50,High
329.0,41.0,F,103449.0,Pune,Rural,Non-Graduate,Online,34.0,9.0,878.0,4.0,36-50,Medium
330.0,43.0,F,32675.0,Lucknow,Urban,Non-Graduate,Online,21.0,8.0,366.0,2.0,36-50,Low
331.0,-5.0,Female,137350.0,Mumbai,Urban,Non-Graduate,Online,17.0,6.0,313.0,5.0,,High
332.0,50.0,F,117677.0,Indore,Urban,Non-Graduate,Online,38.0,1.0,309.0,2.0,36-50,High
333.0,41.0,Female,112525.0,Bangalore,Urban,Post-Graduate,Online,34.0,6.0,300.0,2.0,36-50,High
334.0,69.0,Female,80049.0,Bangalore,Urban,Non-Graduate,Online,44.0,1.0,344.0,5.0,65+,Medium
335.0,28.0,Male,141121.0,Nagpur,Urban,Post-Graduate,Online,12.0,5.0,647.0,6.0,26-35,High
336.0,66.0,Female,101664.0,Chennai,Urban,Post-Graduate,Online,25.0,6.0,726.0,5.0,65+,Medium
337.0,25.0,male,68436.0,Unknown,Rural,Non-Graduate,Online,21.0,2.0,822.0,5.0,18-25,Medium
338.0,53.0,male,60213.0,Pune,Rural,Non-Graduate,Online,18.0,3.0,724.0,0.0,51-65,Low
339.0,55.0,M,48111.0,Patna,Urban,Graduate,Offline,36.0,7.0,876.0,8.0,51-65,Low
340.0,57.0,F,24284.0,Lucknow,Urban,Graduate,Online,6.0,5.0,723.0,5.0,51-65,Low
341.0,37.0,female,111029.0,Bangalore,Urban,Non-Graduate,Offline,20.0,5.0,366.0,0.0,36-50,High
342.0,52.0,F,37585.0,Surat,Rural,Non-Graduate,Online,53.0,15.0,514.0,3.0,51-65,Low
343.0,65.0,Female,85039.0,Patna,Urban,Non-Graduate,Offline,20.0,9.0,669.0,8.0,51-65,Medium
344.0,42.0,Female,115131.0,Bangalore,Urban,Graduate,Online,32.0,8.0,600.0,8.0,36-50,High
345.0,52.0,female,27131.0,Patna,Rural,Non-Graduate,Online,31.0,5.0,436.0,4.0,51-65,Low
346.0,42.0,female,63382.0,Jaipur,Rural,Non-Graduate,Online,20.0,9.0,528.0,8.0,36-50,Low
347.0,46.0,F,111733.0,Chennai,Urban,Graduate,Online,51.0,15.0,809.0,4.0,36-50,High
348.0,35.0,female,53527.0,Pune,Urban,Graduate,Online,57.0,6.0,507.0,5.0,26-35,Low
349.0,63.0,female,107493.0,Bhopal,Urban,Graduate,Online,30.0,2.0,856.0,4.0,51-65,High
350.0,35.0,male,50936.0,Bhopal,Rural,Non-Graduate,Online,3.0,15.0,894.0,4.0,26-35,Low
351.0,19.0,Male,107081.0,Chennai,Rural,Graduate,Online,20.0,6.0,318.0,0.0,18-25,High
352.0,43.0,Female,73441.0,Nagpur,Rural,Non-Graduate,Online,8.0,5.0,790.0,6.0,36-50,Medium
353.0,52.0,F,74598.0,Unknown,Rural,Graduate,Online,21.0,5.0,430.0,0.0,51-65,Medium
354.0,33.0,male,99220.0,Kolkata,Urban,Non-Graduate,Online,48.0,4.0,440.0,6.0,26-35,Medium
355.0,58.0,Female,127984.0,Patna,Rural,Non-Graduate,Online,23.0,9.0,837.0,1.0,51-65,High
356.0,53.0,Female,40642.0,Chennai,Urban,Post-Graduate,Online,54.0,2.0,450.0,4.0,51-65,Low
357.0,50.0,M,89907.0,Indore,Urban,Graduate,Online,1.0,15.0,680.0,3.0,36-50,Medium
358.0,21.0,female,32651.0,Ahmedabad,Rural,Post-Graduate,Offline,2.0,3.0,404.0,9.0,18-25,Low
359.0,50.0,female,21665.0,Delhi,Rural,Post-Graduate,Online,10.0,4.0,497.0,5.0,36-50,Low
360.0,31.0,F,26918.0,Mumbai,Rural,Non-Graduate,Offline,37.0,7.0,526.0,9.0,26-35,Low
361.0,38.0,Male,43007.0,Chennai,Urban,Non-Graduate,Online,58.0,1.0,817.0,1.0,36-50,Low
362.0,65.0,Male,116944.0,Ahmedabad,Urban,Non-Graduate,Online,30.0,9.0,316.0,2.0,51-65,High
363.0,37.0,F,95730.0,Kolkata,Urban,Post-Graduate,Online,51.0,5.0,876.0,9.0,36-50,Medium
364.0,-5.0,F,45035.0,Jaipur,Urban,Non-Graduate,Online,44.0,1.0,471.0,0.0,,Low
365.0,25.0,male,109352.0,Hyderabad,Rural,Non-Graduate,Online,24.0,8.0,616.0,0.0,18-25,High
366.0,24.0,Female,108602.0,Nagpur,Urban,Graduate,Offline,32.0,3.0,394.0,2.0,18-25,High
367.0,20.0,F,96749.0,Kolkata,Rural,Non-Graduate,Online,56.0,15.0,535.0,6.0,18-25,Medium
368.0,34.0,Female,134049.0,Unknown,Urban,Graduate,Online,50.0,1.0,315.0,2.0,26-35,High
369.0,50.0,M,108148.0,Ahmedabad,Urban,Post-Graduate,Online,30.0,15.0,743.0,5.0,36-50,High
370.0,65.0,Female,42211.0,Patna,Urban,Non-Graduate,Online,38.0,15.0,834.0,7.0,51-65,Low
371.0,29.0,male,74587.0,Bangalore,Urban,Non-Graduate,Online,55.0,7.0,367.0,1.0,26-35,Medium
372.0,68.0,female,46866.0,Chennai,Rural,Non-Graduate,Online,14.0,4.0,447.0,6.0,65+,Low
373.0,39.0,female,125940.0,Bhopal,Urban,Non-Graduate,Offline,55.0,5.0,760.0,8.0,36-50,High
374.0,93.5,Female,117135.0,Unknown,Rural,Non-Graduate,Offline,3.0,5.0,463.0,7.0,65+,High
375.0,39.0,female,136053.0,Unknown,Urban,Non-Graduate,Offline,25.0,2.0,653.0,5.0,36-50,High
376.0,63.0,female,27344.0,Hyderabad,Urban,Graduate,Online,45.0,4.0,367.0,8.0,51-65,Low
377.0,47.0,Female,88737.0,Surat,Urban,Non-Graduate,Online,7.0,5.0,581.0,5.0,36-50,Medium
378.0,55.0,M,90288.0,Surat,Rural,Non-Graduate,Online,17.0,4.0,334.0,1.0,51-65,Medium
379.0,55.0,male,82546.0,Mumbai,Urban,Post-Graduate,Online,41.0,3.0,864.0,3.0,51-65,Medium
380.0,62.0,male,127879.0,Indore,Urban,Post-Graduate,Online,27.0,5.0,703.0,5.0,51-65,High
381.0,68.0,female,30327.0,Jaipur,Urban,Non-Graduate,Online,38.0,2.0,565.0,0.0,65+,Low
382.0,43.0,Male,68659.0,Unknown,Rural,Post-Graduate,Online,38.0,5.0,369.0,0.0,36-50,Medium
383.0,25.0,male,65797.0,Ahmedabad,Rural,Graduate,Online,23.0,5.0,777.0,5.0,18-25,Medium
384.0,44.0,M,91627.0,Lucknow,Urban,Non-Graduate,Online,32.0,1.0,639.0,9.0,36-50,Medium
385.0,44.0,F,47608.0,Nagpur,Urban,Non-Graduate,Online,2.0,15.0,601.0,3.0,36-50,Low
386.0,51.0,M,48285.0,Lucknow,Urban,Non-Graduate,Offline,11.0,7.0,798.0,5.0,51-65,Low
387.0,38.0,female,108534.0,Chennai,Rural,Non-Graduate,Offline,34.0,15.0,815.0,2.0,36-50,High
388.0,47.0,female,136209.0,Hyderabad,Rural,Non-Graduate,Offline,52.0,15.0,850.0,2.0,36-50,High
389.0,50.0,Female,68634.0,Hyderabad,Rural,Non-Graduate,Online,-10.0,3.0,411.0,5.0,36-50,Medium
390.0,45.0,Female,60289.0,Pune,Rural,Post-Graduate,Online,29.0,6.0,840.0,9.0,36-50,Low
391.0,64.0,male,108479.0,Chennai,Urban,Non-Graduate,Online,47.0,15.0,559.0,2.0,51-65,High
392.0,50.0,Female,133714.0,Indore,Urban,Post-Graduate,Online,34.0,8.0,673.0,8.0,36-50,High
393.0,22.0,Female,38007.0,Patna,Rural,Post-Graduate,Online,7.0,3.0,674.0,3.0,18-25,Low
394.0,65.0,male,45257.0,Indore,Urban,Non-Graduate,Online,10.0,9.0,500.0,3.0,51-65,Low
395.0,36.0,male,105054.0,Delhi,Rural,Non-Graduate,Offline,25.0,5.0,502.0,2.0,36-50,Medium
396.0,21.0,female,49784.0,Bangalore,Urban,Non-Graduate,Offline,2.0,8.0,620.0,4.0,18-25,Low
397.0,52.0,male,58588.0,Nagpur,Urban,Non-Graduate,Offline,49.0,5.0,778.0,7.0,51-65,Low
398.0,66.0,Male,64221.0,Patna,Urban,Graduate,Online,30.0,2.0,797.0,5.0,65+,Medium
399.0,34.0,Male,41378.0,Lucknow,Urban,Non-Graduate,Online,17.0,2.0,399.0,3.0,26-35,Low
400.0,61.0,F,24696.0,Ahmedabad,Rural,Non-Graduate,Online,29.0,6.0,602.0,0.0,51-65,Low
401.0,45.0,male,113531.0,Indore,Urban,Graduate,Online,18.0,15.0,317.0,8.0,36-50,High
402.0,47.0,Female,54635.0,Surat,Urban,Post-Graduate,Online,46.0,2.0,453.0,8.0,36-50,Low
403.0,46.0,F,146489.0,Nagpur,Rural,Post-Graduate,Offline,29.0,6.0,588.0,8.0,36-50,High
404.0,63.0,female,78543.0,Patna,Urban,Graduate,Offline,35.0,9.0,1000.0,4.0,51-65,Medium
405.0,43.0,male,101259.0,Bangalore,Urban,Post-Graduate,Online,17.0,3.0,643.0,3.0,36-50,Medium
406.0,23.0,Male,39207.0,Jaipur,Urban,Non-Graduate,Online,56.0,8.0,473.0,8.0,18-25,Low
407.0,52.0,Female,47524.0,Pune,Urban,Non-Graduate,Online,47.0,3.0,836.0,6.0,51-65,Low
408.0,58.0,F,48554.0,Nagpur,Rural,Non-Graduate,Online,22.0,9.0,698.0,7.0,51-65,Low
409.0,54.0,Female,31817.0,Mumbai,Urban,Post-Graduate,Online,51.0,5.0,461.0,1.0,51-65,Low
410.0,41.0,male,147458.0,Delhi,Urban,Non-Graduate,Online,25.0,8.0,734.0,0.0,36-50,High
411.0,46.0,M,75258.0,Jaipur,Urban,Non-Graduate,Online,20.0,1.0,404.0,5.0,36-50,Medium
412.0,66.0,Female,82582.0,Chennai,Urban,Post-Graduate,Online,16.0,1.0,627.0,6.0,65+,Medium
413.0,63.0,Female,20168.0,Jaipur,Rural,Non-Graduate,Online,25.0,9.0,375.0,3.0,51-65,Low
414.0,43.0,female,142475.0,Mumbai,Urban,Post-Graduate,Online,15.0,7.0,831.0,7.0,36-50,High
415.0,48.0,Male,62981.0,Pune,Rural,Non-Graduate,Online,37.0,5.0,603.0,3.0,36-50,Low
416.0,52.0,male,112306.0,Ahmedabad,Urban,Graduate,Offline,15.0,5.0,480.0,2.0,51-65,High
417.0,50.0,Female,85199.0,Indore,Rural,Post-Graduate,Online,57.0,1.0,618.0,3.0,36-50,Medium
418.0,69.0,male,84948.0,Chennai,Urban,Non-Graduate,Offline,15.0,3.0,700.0,5.0,65+,Medium
419.0,38.0,Male,77782.0,Chennai,Urban,Post-Graduate,Offline,56.0,5.0,522.0,7.0,36-50,Medium
420.0,49.0,female,100759.0,Unknown,Urban,Post-Graduate,Online,18.0,5.0,506.0,1.0,36-50,Medium
421.0,40.0,male,129756.0,Unknown,Rural,Non-Graduate,Online,37.0,9.0,715.0,9.0,36-50,High
422.0,50.0,Female,81599.0,Ahmedabad,Urban,Non-Graduate,Online,1.0,5.0,411.0,8.0,36-50,Medium
423.0,20.0,Male,139597.0,Ahmedabad,Rural,Non-Graduate,Online,33.0,3.0,640.0,9.0,18-25,High
424.0,35.0,Male,93563.0,Patna,Rural,Post-Graduate,Online,3.0,5.0,696.0,3.0,26-35,Medium
425.0,42.0,F,36291.0,Kolkata,Urban,Non-Graduate,Online,49.0,2.0,710.0,9.0,36-50,Low
426.0,59.0,female,128945.0,Surat,Urban,Graduate,Online,22.0,5.0,709.0,3.0,51-65,High
427.0,48.0,female,73833.0,Pune,Urban,Post-Graduate,Offline,54.0,7.0,608.0,5.0,36-50,Medium
428.0,43.0,Female,110975.0,Bangalore,Urban,Non-Graduate,Online,21.0,5.0,373.0,5.0,36-50,High
429.0,20.0,male,107057.0,Hyderabad,Urban,Non-Graduate,Online,46.0,5.0,541.0,9.0,18-25,High
430.0,57.0,M,110251.0,Lucknow,Urban,Post-Graduate,Online,41.0,15.0,419.0,1.0,51-65,High
431.0,63.0,Female,107154.0,Hyderabad,Urban,Non-Graduate,Online,27.0,4.0,356.0,2.0,51-65,High
432.0,41.0,F,114535.0,Unknown,Rural,Non-Graduate,Online,4.0,4.0,311.0,0.0,36-50,High
433.0,67.0,female,52992.0,Bhopal,Rural,Non-Graduate,Online,51.0,5.0,673.0,6.0,65+,Low
434.0,49.0,Male,127053.0,Nagpur,Urban,Non-Graduate,Offline,35.0,2.0,748.0,5.0,36-50,High
435.0,64.0,female,59350.0,Patna,Rural,Graduate,Online,1.0,6.0,820.0,4.0,51-65,Low
436.0,39.0,Female,21573.0,Bhopal,Urban,Graduate,Online,4.0,15.0,776.0,3.0,36-50,Low
437.0,40.0,M,148717.0,Pune,Urban,Post-Graduate,Online,55.0,2.0,519.0,1.0,36-50,High
438.0,19.0,Female,28577.0,Jaipur,Rural,Graduate,Online,24.0,9.0,765.0,9.0,18-25,Low
439.0,44.0,Female,28712.0,Jaipur,Urban,Post-Graduate,Online,46.0,15.0,347.0,1.0,36-50,Low
440.0,59.0,female,49948.0,Chennai,Urban,Post-Graduate,Online,29.0,6.0,830.0,7.0,51-65,Low
441.0,19.0,female,125067.0,Mumbai,Rural,Non-Graduate,Online,22.0,5.0,641.0,5.0,18-25,High
442.0,43.0,F,97700.0,Chennai,Urban,Non-Graduate,Online,23.0,15.0,509.0,2.0,36-50,Medium
443.0,34.0,female,25217.0,Kolkata,Urban,Non-Graduate,Online,21.0,3.0,481.0,4.0,26-35,Low
444.0,57.0,M,80178.0,Jaipur,Urban,Graduate,Online,14.0,5.0,887.0,5.0,51-65,Medium
445.0,50.0,female,105062.0,Lucknow,Urban,Non-Graduate,Online,8.0,9.0,719.0,0.0,36-50,Medium
446.0,26.0,male,116806.0,Hyderabad,Urban,Non-Graduate,Online,58.0,8.0,677.0,2.0,26-35,High
447.0,60.0,Female,46409.0,Chennai,Rural,Post-Graduate,Online,16.0,3.0,820.0,7.0,51-65,Low
448.0,43.0,M,69040.0,Bhopal,Urban,Post-Graduate,Online,35.0,1.0,692.0,4.0,36-50,Medium
449.0,65.0,F,98270.0,Jaipur,Rural,Non-Graduate,Online,24.0,1.0,345.0,8.0,51-65,Medium
450.0,56.0,male,129657.0,Bangalore,Rural,Non-Graduate,Offline,59.0,5.0,542.0,1.0,51-65,High
451.0,46.0,male,121805.0,Jaipur,Urban,Post-Graduate,Offline,26.0,8.0,532.0,9.0,36-50,High
452.0,59.0,Female,99066.0,Chennai,Urban,Post-Graduate,Online,7.0,5.0,842.0,8.0,51-65,Medium
453.0,93.5,Female,97930.0,Surat,Urban,Non-Graduate,Offline,25.0,7.0,674.0,7.0,65+,Medium
454.0,43.0,M,87035.0,Ahmedabad,Urban,Non-Graduate,Online,-10.0,7.0,482.0,8.0,36-50,Medium
455.0,52.0,Female,113075.0,Mumbai,Rural,Post-Graduate,Online,38.0,3.0,485.0,4.0,51-65,High
456.0,67.0,male,29669.0,Mumbai,Rural,Non-Graduate,Online,45.0,6.0,851.0,7.0,65+,Low
457.0,42.0,F,78247.0,Bangalore,Rural,Graduate,Online,26.0,5.0,556.0,5.0,36-50,Medium
458.0,41.0,Female,78975.0,Jaipur,Rural,Non-Graduate,Online,26.0,5.0,755.0,7.0,36-50,Medium
459.0,30.0,Female,48562.0,Chennai,Rural,Non-Graduate,Online,30.0,5.0,768.0,5.0,26-35,Low
460.0,24.0,male,141375.0,Jaipur,Urban,Non-Graduate,Online,2.0,6.0,363.0,2.0,18-25,High
461.0,53.0,Female,41629.0,Hyderabad,Urban,Post-Graduate,Offline,29.0,8.0,783.0,5.0,51-65,Low
462.0,62.0,M,111282.0,Ahmedabad,Urban,Post-Graduate,Online,43.0,9.0,393.0,5.0,51-65,High
463.0,37.0,Female,128823.0,Ahmedabad,Urban,Non-Graduate,Online,53.0,5.0,605.0,5.0,36-50,High
464.0,18.0,M,81463.0,Surat,Urban,Non-Graduate,Offline,9.0,5.0,558.0,3.0,,Medium
465.0,25.0,M,66007.0,Lucknow,Urban,Non-Graduate,Online,39.0,7.0,753.0,5.0,18-25,Medium
466.0,63.0,M,38128.0,Chennai,Urban,Non-Graduate,Online,44.0,1.0,657.0,5.0,51-65,Low
467.0,33.0,Female,22039.0,Chennai,Urban,Post-Graduate,Online,11.0,5.0,747.0,6.0,26-35,Low
468.0,31.0,Female,126615.0,Surat,Rural,Graduate,Online,15.0,5.0,324.0,8.0,26-35,High
469.0,29.0,Female,23857.0,Unknown,Urban,Non-Graduate,Online,12.0,3.0,355.0,8.0,26-35,Low
470.0,68.0,Female,79019.0,Jaipur,Rural,Non-Graduate,Offline,35.0,5.0,340.0,2.0,65+,Medium
471.0,40.0,Female,111432.0,Kolkata,Urban,Graduate,Online,50.0,2.0,716.0,6.0,36-50,High
472.0,32.0,male,90486.0,Unknown,Urban,Post-Graduate,Online,56.0,3.0,552.0,8.0,26-35,Medium
473.0,45.0,female,143895.0,Lucknow,Urban,Non-Graduate,Online,40.0,5.0,405.0,5.0,36-50,High
474.0,51.0,Male,109007.0,Delhi,Rural,Non-Graduate,Online,47.0,9.0,426.0,2.0,51-65,High
475.0,19.0,male,100977.0,Patna,Rural,Non-Graduate,Online,16.0,9.0,751.0,5.0,18-25,Medium
476.0,49.0,Female,32735.0,Chennai,Urban,Post-Graduate,Online,49.0,2.0,624.0,2.0,36-50,Low
477.0,40.0,Male,107951.0,Jaipur,Urban,Post-Graduate,Offline,32.0,9.0,588.0,5.0,36-50,High
