Customer_ID,Age,Gender,Income,City,Location,Education,Banking_Type,Transactions_Per_Month,Internet_Usage_Score,Credit_Score,Satisfaction_Score
432,41,F,114535,Unknown,Rural,,,4,4,311,0
433,67,female,52992,Bhopal,Rural,,,51,5,673,6
434,49,Male,127053,Nagpur,Urban,,Offline,35,2,748,5
435,64,female,59350,Patna,rural,Graduate,,1,6,820,4
436,39,,21573,Bhopal,Urban,Graduate,,4,15,776,3
437,40,M,148717,Pune,,Post-Graduate,,55,2,519,1
438,19,Female,28577,Jaipur,rural,Graduate,,24,9,765,9
439,44,Female,28712,Jaipur,urban,Post-Graduate,Online,46,15,347,1
440,59,female,49948,,,Post-Graduate,Online,29,6,830,7
441,19,female,125067,Mumbai,Rural,,,22,5,641,5
442,43,F,97700,Chennai,Urban,,Online,23,15,509,2
443,34,female,25217,Kolkata,Urban,Non-Graduate,Online,21,3,481,4
444,57,M,80178,Jaipur,urban,Graduate,Online,14,,887,
445,50,female,105062,Lucknow,Urban,Non-Graduate,Online,8,9,719,0
446,26,male,116806,Hyderabad,Urban,,Online,58,8,677,2
447,60,,46409,,rural,Post-Graduate,Online,16,3,820,7
448,,M,69040,Bhopal,,Post-Graduate,,35,1,692,4
449,65,F,98270,Jaipur,rural,,,24,1,345,8
450,56,male,129657,Bangalore,rural,,Offline,59,,542,1
451,46,male,121805,Jaipur,Urban,Post-Graduate,Offline,26,8,532,9
452,59,,99066,,,Post-Graduate,Online,7,,842,8
453,200,Female,97930,Surat,Urban,,Offline,25,7,674,7
454,43,M,87035,Ahmedabad,Urban,,Online,-10,7,482,8
455,52,,113075,Mumbai,rural,Post-Graduate,Online,38,3,485,4
456,67,male,29669,Mumbai,Rural,,Online,45,6,851,7
457,42,F,78247,Bangalore,Rural,Graduate,,26,,556,5
458,41,,78975,Jaipur,rural,,,26,5,755,7
459,30,Female,48562,Chennai,rural,Non-Graduate,Online,30,5,768,5
460,24,male,141375,Jaipur,Urban,Non-Graduate,,2,6,363,2
461,53,,41629,Hyderabad,,Post-Graduate,Offline,,8,783,
462,62,M,111282,Ahmedabad,Urban,Post-Graduate,Online,43,9,393,
463,37,Female,128823,Ahmedabad,Urban,,,53,5,605,5
464,18,M,81463,Surat,urban,,Offline,9,,558,3
465,25,M,66007,Lucknow,Urban,Non-Graduate,Online,39,7,753,5
466,63,M,38128,,,,,44,1,657,5
467,33,,22039,Chennai,Urban,Post-Graduate,,11,5,747,6
468,31,Female,126615,Surat,rural,Graduate,,15,,324,8
469,29,,23857,Unknown,,,Online,12,3,355,8
470,68,,79019,Jaipur,rural,,Offline,35,,340,2
471,40,,111432,Kolkata,urban,Graduate,Online,50,2,716,6
472,32,male,90486,Unknown,urban,Post-Graduate,Online,56,3,552,8
473,45,female,143895,Lucknow,,Non-Graduate,,40,,405,
474,51,Male,109007,Delhi,Rural,,Online,47,9,426,2
475,19,male,100977,Patna,Rural,,Online,16,9,751,5
476,49,Female,32735,Chennai,,Post-Graduate,,49,2,624,2
477,40,Male,107951,Jaipur,,Post-Graduate,Offline,32,9,588,
478,39,Male,54511,Pune,rural,Non-Graduate,,18,3,896,2
479,68,Male,66051,Lucknow,urban,Non-Graduate,,53,3,544,3
480,42,female,144822,,,Non-Graduate,,45,5,833,5
481,39,,72693,Nagpur,Urban,Graduate,Online,21,4,790,6
482,39,F,127942,Patna,rural,Graduate,,16,1,559,5
483,66,Female,89152,Unknown,urban,Post-Graduate,,7,1,613,0
484,69,female,100919,Chennai,rural,,,5,5,660,8
485,59,female,49756,Jaipur,urban,Graduate,,44,4,334,7
486,23,F,23894,Unknown,Urban,Post-Graduate,Online,41,8,799,5
487,32,Male,136412,Kolkata,urban,Graduate,Online,33,2,541,8
488,,,124531,Ahmedabad,rural,Non-Graduate,Offline,31,8,690,4
489,60,F,63232,Indore,urban,Post-Graduate,Online,21,6,704,4
490,54,F,73214,Patna,rural,Non-Graduate,,3,,698,6
491,50,female,126151,Bangalore,,,Online,10,9,749,5
492,25,Female,89817,Mumbai,Urban,,Online,-10,15,386,6
493,,M,83862,Hyderabad,rural,Non-Graduate,Offline,11,6,546,2
494,61,,110183,Unknown,Rural,,Online,22,7,695,1
495,61,F,147049,Chennai,Rural,Post-Graduate,Online,17,8,348,7
496,22,,148896,Lucknow,urban,,Online,50,1,745,0
497,56,F,50036,Kolkata,,,,25,15,588,2
498,21,Male,38584,Bhopal,,Graduate,Online,41,15,872,3
499,23,,120447,Pune,Rural,Post-Graduate,,28,7,486,3
500,62,Male,52308,Patna,urban,,Online,50,7,839,9
501,49,female,133084,Unknown,,Graduate,Offline,20,3,376,4
502,69,Male,48333,Surat,,Graduate,Online,30,7,658,6
503,47,,55949,Indore,urban,,,31,15,457,0
504,64,male,144361,Lucknow,rural,Non-Graduate,Online,13,4,527,8
505,52,,104795,Chennai,Rural,,,10,6,559,6
506,200,F,117330,Patna,,,,51,2,312,6
507,57,Male,59288,Lucknow,rural,,Online,56,4,684,
508,69,Female,98588,Bhopal,rural,,,33,,679,2
509,33,male,97807,Mumbai,rural,Non-Graduate,Offline,41,,860,8
510,30,female,135784,Unknown,rural,Post-Graduate,Offline,20,4,835,0
511,67,M,65267,Patna,Urban,Graduate,Online,48,5,845,1
512,59,F,52175,Hyderabad,Urban,,Offline,14,6,466,7
513,47,F,28915,Chennai,urban,Non-Graduate,Online,,4,801,9
514,36,Female,101658,Unknown,Rural,,Online,8,15,342,9
515,34,M,129735,Ahmedabad,urban,,,8,6,487,
516,-5,M,92454,Unknown,Urban,,Offline,38,9,750,3
517,36,female,79722,Ahmedabad,urban,Graduate,Online,28,4,392,1
518,45,female,126452,Kolkata,urban,Post-Graduate,Offline,10,15,455,8
519,200,male,115973,Jaipur,rural,Non-Graduate,Online,57,7,612,3
520,43,F,131342,Bangalore,,Non-Graduate,Online,40,15,612,8
521,54,Male,85298,Bhopal,Urban,Non-Graduate,Offline,14,7,842,
522,43,female,33805,Surat,Urban,,Online,51,8,516,0
523,,Female,105134,Pune,urban,,,14,2,457,7
524,40,Female,60517,Bhopal,,,Online,6,1,801,8
525,26,Female,74716,Kolkata,urban,Post-Graduate,,34,9,884,5
526,29,,22871,Jaipur,Rural,Graduate,Offline,17,9,713,4
527,,female,122793,Bhopal,Urban,Graduate,,21,4,852,9
528,18,female,57375,Hyderabad,rural,Post-Graduate,Offline,-10,4,459,2
529,18,Female,65741,Ahmedabad,rural,Non-Graduate,Online,39,,347,3
530,64,female,130415,Jaipur,rural,Post-Graduate,,28,15,782,2
531,51,,43148,Kolkata,Urban,Graduate,Offline,38,3,748,2
532,49,Male,25834,Surat,Urban,,Online,15,3,704,4
533,,Male,62680,,rural,Post-Graduate,Online,36,5,719,6
534,65,male,148802,Mumbai,Urban,,Offline,36,5,690,4
535,42,F,23399,Nagpur,rural,,Offline,9,4,811,7
536,57,Male,84091,Nagpur,Rural,,Offline,44,5,455,8
537,62,male,41762,Mumbai,Rural,,,35,3,567,7
538,,M,71009,Nagpur,Rural,Post-Graduate,,59,6,627,4
539,18,F,125908,Delhi,urban,,,45,8,487,1
540,33,Male,96493,Hyderabad,urban,Non-Graduate,,18,6,853,5
541,56,,126035,,,Post-Graduate,Online,54,7,666,3
542,22,M,71548,,,Graduate,,17,8,738,7
543,39,male,48340,Unknown,,Non-Graduate,Offline,18,7,719,4
544,46,Male,81365,,Rural,,Offline,4,,729,
545,200,Male,146766,Pune,Rural,Post-Graduate,,57,5,393,5
546,20,female,112674,Chennai,Rural,Graduate,Online,48,6,801,9
547,29,M,101344,Delhi,Urban,Graduate,,20,6,590,3
548,43,Male,79790,Patna,Urban,Post-Graduate,Offline,58,9,393,9
549,33,Female,113779,Chennai,Rural,Non-Graduate,Online,13,5,825,1
550,68,,87797,Chennai,rural,Graduate,,11,4,720,0
551,54,female,31809,Patna,,Post-Graduate,Online,51,2,519,4
552,39,female,149585,Mumbai,urban,Post-Graduate,Online,43,4,851,2
553,46,Male,37696,Jaipur,,,Online,33,2,735,7
554,31,,128360,Bhopal,rural,Post-Graduate,Offline,28,7,340,3
555,45,female,71457,Bhopal,Urban,Graduate,Offline,8,,432,4
556,22,F,41891,Hyderabad,Rural,,Online,43,6,576,7
557,64,M,79151,,Urban,Graduate,Online,20,6,738,6
558,66,F,104661,Bhopal,Urban,Non-Graduate,,59,1,732,0
559,47,male,83008,Mumbai,rural,Non-Graduate,Offline,18,3,616,4
560,63,F,72488,Hyderabad,Urban,Graduate,Online,7,2,433,7
561,69,,76632,Jaipur,Urban,,Online,-10,4,478,
562,22,Female,139847,Kolkata,,,Offline,44,9,361,6
563,29,female,86533,Lucknow,,,Offline,33,15,579,8
564,33,,133459,Patna,rural,Graduate,Online,51,8,863,0
565,43,female,91889,Pune,Rural,Post-Graduate,Online,58,1,690,0
566,43,Female,104239,Lucknow,,,,11,7,517,
567,65,female,121511,Lucknow,Urban,Post-Graduate,Offline,53,,832,0
568,38,F,77942,Pune,urban,Graduate,Online,55,1,359,9
569,56,male,29275,Nagpur,,Post-Graduate,Online,30,9,509,5
570,53,Male,39965,Mumbai,urban,Non-Graduate,Online,35,9,448,6
571,50,Female,117955,Nagpur,Rural,,Offline,45,3,479,9
572,47,F,134178,,Urban,Graduate,Online,20,2,433,4
573,54,,55854,Patna,,,Online,37,8,702,
574,40,F,35973,Bhopal,Rural,,Online,10,6,446,7
575,27,F,109086,Bangalore,rural,,Online,30,3,763,1
576,,Male,46878,Ahmedabad,Rural,Non-Graduate,,18,5,580,0
577,22,M,145664,Bangalore,rural,Graduate,Online,,,887,0
578,53,female,37105,Ahmedabad,rural,,Online,25,9,455,4
579,51,female,133174,Jaipur,,,Offline,32,8,365,
580,69,,84746,Chennai,urban,,Online,39,,721,8
581,48,male,119458,,rural,Non-Graduate,Offline,34,2,332,0
582,27,,101565,Lucknow,Urban,,Online,44,4,550,3
583,36,M,148684,,,Post-Graduate,,54,,681,2
584,49,female,59935,Bangalore,rural,,,39,15,600,3
585,18,male,52784,Unknown,,Non-Graduate,,31,9,486,7
586,-5,,51601,Indore,Urban,,Online,28,8,491,5
587,22,male,59865,Nagpur,,Graduate,,26,3,547,8
588,62,F,117081,Indore,,Non-Graduate,Online,44,2,387,1
589,21,Female,143871,Lucknow,rural,Post-Graduate,,4,4,383,7
590,33,F,98701,Jaipur,Rural,,Online,43,2,662,5
591,41,Male,38616,Bangalore,,,Online,20,,720,5
592,33,female,31654,Jaipur,rural,,Online,8,7,412,0
593,200,male,37830,Unknown,Urban,Non-Graduate,,2,,435,5
594,19,,36205,Bhopal,Urban,,Online,50,6,537,8
595,66,Female,62425,,Rural,Graduate,Online,50,1,842,3
596,45,,97495,Hyderabad,Urban,Non-Graduate,Online,27,2,456,1
597,49,female,107694,Mumbai,rural,Non-Graduate,Online,34,,317,1
598,44,male,97355,Patna,Rural,,Online,55,8,319,8
599,37,male,55851,Pune,rural,Non-Graduate,Online,36,,883,5
600,41,F,128039,Chennai,Rural,Graduate,Online,21,8,414,4
601,29,Female,142959,Pune,Rural,,Offline,8,6,857,4
602,67,Female,26952,Bhopal,rural,Graduate,,23,,899,5
603,52,female,109761,Mumbai,Rural,Post-Graduate,Online,43,,671,7
604,50,male,67405,Hyderabad,rural,,Online,8,7,341,6
605,50,Female,146167,Patna,Urban,Non-Graduate,Offline,5,2,786,7
606,68,Female,127767,,Urban,Non-Graduate,Online,40,1,726,0
607,60,,144444,Ahmedabad,,Non-Graduate,Online,1,15,686,0
608,54,female,25391,Indore,urban,Post-Graduate,Online,21,6,704,0
609,29,F,100004,Kolkata,urban,Graduate,,44,,752,4
610,20,,82468,Bangalore,Urban,Non-Graduate,Online,43,15,364,1
611,18,,35091,Indore,,,Online,10,3,761,4
612,50,M,50237,,urban,Non-Graduate,Offline,2,1,797,3
613,57,Male,133268,Indore,rural,,Online,21,1,623,
614,27,M,144593,Nagpur,rural,,,-10,3,830,6
615,60,Female,78353,Pune,Rural,,Online,13,,447,8
616,61,male,94500,,urban,Post-Graduate,Online,44,7,411,3
617,46,Male,60682,Nagpur,rural,,,50,2,871,8
618,30,Male,132780,Bangalore,urban,Post-Graduate,Offline,54,4,692,2
619,29,male,69634,Chennai,Rural,Post-Graduate,,57,4,786,7
620,48,Male,46968,Bangalore,Urban,,Offline,28,6,717,3
621,63,male,74833,Ahmedabad,,,Online,30,7,469,0
622,19,Male,60205,Mumbai,Rural,Non-Graduate,Offline,18,2,568,
623,68,,96907,Surat,Rural,Post-Graduate,,42,1,644,3
624,67,female,62541,Bhopal,Rural,Post-Graduate,Offline,2,6,569,8
625,52,female,145401,Patna,,,Online,58,3,304,
626,40,M,111217,Surat,rural,,,19,15,788,2
627,34,,48285,Bhopal,urban,,,58,6,549,9
628,43,Male,123507,Patna,Urban,Graduate,Online,21,2,524,8
629,25,F,72513,Chennai,Urban,Graduate,Online,26,,375,4
630,46,male,35430,Nagpur,,Graduate,Online,46,7,483,9
631,43,,130766,,Urban,Post-Graduate,,25,,305,1
632,27,Male,140635,Jaipur,,,Online,19,8,620,0
633,43,female,29033,Pune,,Graduate,Offline,25,5,790,
634,51,female,39918,Ahmedabad,urban,,Online,41,9,312,9
635,68,male,38256,Nagpur,urban,Post-Graduate,,57,6,870,8
636,58,F,68522,Kolkata,,Post-Graduate,,20,3,612,8
637,24,Male,84353,,urban,,Online,58,2,601,1
638,21,Male,141946,,rural,,Offline,6,7,413,8
639,,F,51188,Indore,Rural,,,18,1,608,1
640,67,F,75134,Kolkata,Urban,Graduate,,49,1,466,
641,62,F,72657,Indore,Urban,,Online,18,8,319,1
642,28,female,56088,Delhi,Urban,Non-Graduate,,20,6,703,2
643,46,male,34979,Delhi,Urban,,,39,3,397,2
644,-5,,88264,Chennai,rural,Graduate,Offline,34,9,441,5
645,53,F,70106,Bangalore,rural,Post-Graduate,,10,1,570,7
646,42,male,21595,Mumbai,Rural,,Online,33,5,701,6
647,38,M,52624,,,Non-Graduate,,51,1,581,4
648,53,Male,117104,Surat,urban,Post-Graduate,Offline,55,7,638,1
649,27,Male,87824,,Rural,Post-Graduate,Online,19,1,555,5
650,54,Female,125149,Unknown,Urban,,Online,2,4,747,4
651,26,M,60431,Hyderabad,urban,,Online,47,2,495,9
652,41,,114547,Bangalore,Rural,,,49,,405,6
653,52,F,141624,Pune,Urban,Non-Graduate,Online,3,9,774,5
654,66,F,37127,Hyderabad,Rural,,,30,3,866,4
655,52,,37878,Nagpur,Urban,Graduate,Online,39,6,668,5
656,65,female,141294,Patna,Urban,Post-Graduate,Online,19,7,599,3
657,53,M,92480,Surat,rural,Graduate,Online,21,2,682,8
658,35,F,80690,Surat,Urban,Post-Graduate,,59,1,439,9
659,66,Female,148824,Ahmedabad,Rural,Graduate,Online,54,2,685,1
660,56,male,97838,Ahmedabad,urban,Post-Graduate,Online,44,8,554,5
661,49,Male,76360,Patna,rural,,Online,14,9,423,0
662,41,M,128484,Hyderabad,urban,Graduate,,31,8,341,6
663,40,Male,20207,Unknown,,,,21,1,805,3
664,49,male,21083,Chennai,urban,,Offline,17,2,461,3
665,54,M,71564,Ahmedabad,,Non-Graduate,Online,53,4,624,6
666,29,male,23311,Bangalore,,Non-Graduate,Offline,51,8,703,8
667,66,F,43135,Bangalore,rural,Non-Graduate,Online,24,9,593,2
668,200,,77109,Bangalore,urban,Graduate,Online,37,7,811,
669,30,F,81354,Delhi,Urban,Post-Graduate,,40,8,886,7
670,40,,83647,Unknown,rural,Non-Graduate,Offline,41,9,388,1
671,42,F,126892,Lucknow,rural,,,34,4,687,1
672,52,male,79301,Kolkata,Urban,,Offline,47,4,896,2
673,58,male,82233,Surat,urban,,Online,20,15,617,9
674,47,male,116755,Lucknow,rural,,Offline,16,3,660,5
675,34,Male,102128,,,,,58,7,592,1
676,66,male,66212,Chennai,Urban,Graduate,Offline,49,15,726,6
677,37,F,109468,,Rural,,Offline,42,4,775,2
678,65,Female,77776,Chennai,rural,Graduate,,12,1,745,0
679,42,male,104576,Unknown,,,Online,41,8,606,9
680,39,Female,91386,Lucknow,urban,,,58,1,864,7
681,30,,71588,Lucknow,urban,,Online,,3,812,1
682,36,F,51716,Jaipur,Urban,,,24,9,747,4
683,66,male,147558,Nagpur,,,Online,13,15,557,
684,53,Male,98255,Indore,Urban,,Online,34,,429,0
685,29,Male,41777,Kolkata,rural,,,-10,1,790,1
686,58,,147326,Unknown,Urban,Non-Graduate,Online,27,1,869,7
687,36,Female,69285,Delhi,Rural,Non-Graduate,Online,38,3,316,5
688,29,female,141921,Delhi,Urban,Post-Graduate,Offline,21,7,513,5
689,26,Male,102558,Patna,Urban,,Offline,53,6,507,9
690,24,Male,119532,Indore,rural,,Offline,3,5,818,7
691,45,Male,113481,Mumbai,,,,49,15,669,4
692,31,F,48788,,Rural,Graduate,Online,14,4,617,1
693,48,Male,24019,Unknown,Urban,Graduate,Online,43,5,832,4
694,69,M,95018,Pune,rural,,,38,5,778,8
695,36,male,66873,Patna,rural,Non-Graduate,Online,54,15,875,1
696,64,,104116,Hyderabad,rural,Post-Graduate,,37,7,342,
697,33,Male,29895,Bangalore,,Non-Graduate,Offline,41,,468,7
698,,female,99671,Chennai,Urban,,,42,6,793,6
699,22,female,69013,Chennai,urban,Non-Graduate,,44,9,401,0
700,52,Male,79570,Chennai,Rural,,,57,3,581,3
701,29,Male,95923,Pune,urban,Non-Graduate,Online,30,7,551,
702,42,M,114672,,,Graduate,Offline,45,6,881,7
703,69,Male,102895,Lucknow,Urban,,Offline,10,3,793,8
704,38,Male,67672,Ahmedabad,urban,,Offline,1,15,878,2
705,53,male,26121,Indore,urban,,Offline,39,7,516,8
706,,female,119332,Lucknow,urban,Non-Graduate,Online,28,7,506,
707,40,M,102445,Bangalore,Rural,Graduate,,54,,832,6
708,33,female,87863,Lucknow,Urban,Non-Graduate,,45,1,341,5
709,56,M,38930,Delhi,rural,,,19,6,369,0
710,62,female,69987,Jaipur,Urban,Post-Graduate,,30,15,834,
711,,Male,120787,Ahmedabad,urban,Post-Graduate,Offline,20,7,740,5
712,59,female,145743,,Urban,Post-Graduate,Online,52,2,608,7
713,56,female,148215,Chennai,rural,,Online,20,,759,4
714,31,M,55502,Indore,Rural,,,23,3,506,
715,48,,117083,Ahmedabad,Urban,,,31,9,499,1
716,22,Female,51688,Kolkata,Urban,Graduate,,32,8,702,5
717,52,M,128034,Kolkata,Rural,,,47,15,334,0
718,40,M,128406,Hyderabad,Rural,,,52,1,320,7
719,46,M,27304,Lucknow,urban,Post-Graduate,,26,3,829,
720,60,F,24049,Unknown,urban,Post-Graduate,,14,3,776,1
721,28,,34947,Mumbai,Rural,Non-Graduate,Offline,6,15,595,5
722,35,F,145522,Surat,rural,,Online,33,3,373,1
723,64,F,29495,Chennai,urban,,Offline,8,2,480,
724,29,M,44707,Indore,rural,,Online,,5,560,7
725,26,Female,118696,Surat,Rural,,Online,4,3,705,1
726,27,M,81920,Bangalore,Urban,Post-Graduate,Online,13,3,419,9
727,61,Male,64544,,Rural,,Online,35,15,483,
728,34,Female,129171,,Rural,,Online,29,1,556,3
729,55,F,50706,Kolkata,,,,25,6,760,
730,24,female,120770,Pune,Rural,,Offline,34,,710,2
731,63,female,53993,Hyderabad,urban,,,56,9,732,8
732,30,,34987,Bhopal,Urban,,Online,11,6,613,4
733,57,male,39089,Bhopal,rural,,,38,6,892,3
734,59,,85997,Lucknow,,Non-Graduate,,29,4,755,6
735,26,Female,29993,Bhopal,urban,,Online,45,1,581,
736,67,F,31465,Indore,Urban,Graduate,Online,22,2,638,1
737,44,Female,138673,Indore,rural,,,58,2,441,1
738,19,Female,102071,Nagpur,Urban,Non-Graduate,Online,54,,463,7
739,22,female,52640,Chennai,urban,Non-Graduate,,34,1,455,7
740,46,M,95997,Indore,Urban,Post-Graduate,,46,2,819,
741,54,Male,32366,Delhi,Rural,Post-Graduate,Offline,11,5,604,8
742,55,male,49895,Jaipur,Urban,Graduate,Offline,28,4,524,7
743,36,F,21785,Indore,Rural,,Online,55,8,556,5
744,25,Female,26242,,urban,,,8,3,425,
745,65,male,44529,Patna,,Non-Graduate,Online,24,4,432,7
746,62,Female,132616,Patna,Rural,Non-Graduate,Offline,10,8,884,2
747,18,female,84399,Unknown,Urban,Post-Graduate,Online,15,1,691,7
748,39,Male,26356,Mumbai,Urban,Non-Graduate,Online,45,7,643,6
749,69,female,141998,Lucknow,Urban,,Online,39,6,674,8
750,34,male,43229,,urban,,Online,39,5,468,7
751,24,F,105380,Mumbai,rural,Graduate,,21,1,371,7
752,42,Female,38220,Mumbai,Urban,,Online,36,2,657,6
753,62,Male,127893,,Urban,Graduate,Offline,36,5,302,1
754,21,female,45651,Nagpur,Rural,Post-Graduate,,50,9,594,6
755,53,male,117222,Delhi,,,,48,7,827,7
756,23,female,107663,Indore,Urban,Graduate,,20,7,364,2
757,48,Female,108198,Delhi,urban,,Offline,55,1,497,3
758,36,Female,81850,Jaipur,rural,Graduate,Online,13,8,624,0
759,61,F,144888,Delhi,rural,,,2,4,572,7
760,,Male,54261,,rural,Graduate,,47,2,576,7
761,56,M,78479,Jaipur,urban,Post-Graduate,,27,7,648,0
762,44,female,70700,Hyderabad,rural,Non-Graduate,Online,7,6,430,1
763,27,Female,110896,Patna,rural,,,41,9,593,2
764,43,male,123467,Nagpur,Rural,Post-Graduate,Offline,26,9,743,0
765,36,female,62380,Delhi,rural,,Offline,30,4,391,9
766,56,F,99833,Unknown,Rural,,Offline,19,5,631,7
767,20,F,124008,Jaipur,Rural,Graduate,,40,5,644,3
768,62,Female,108324,Mumbai,Rural,Non-Graduate,Offline,21,8,435,7
769,30,Female,147718,Bangalore,urban,Graduate,Online,58,1,733,8
770,67,Female,124992,,Urban,Graduate,,26,6,756,8
771,45,,47011,Indore,,,Offline,10,5,521,2
772,37,M,68603,Pune,rural,Graduate,Online,36,2,895,4
773,45,Female,113593,Bhopal,,Non-Graduate,Online,44,4,509,9
774,25,female,138339,Indore,Urban,Post-Graduate,Online,-10,7,584,0
775,58,female,38447,Patna,Rural,Graduate,,27,2,765,5
776,56,,103940,Nagpur,Rural,Non-Graduate,Online,8,6,558,9
777,18,,106677,,Rural,Graduate,,26,5,671,5
778,20,Male,107843,Bhopal,Rural,,,1,1,647,1
779,30,male,95877,Indore,rural,Graduate,Online,23,1,688,5
780,45,Female,125657,Lucknow,Urban,,Online,9,8,870,4
781,66,female,94678,,Urban,,Online,31,9,559,0
782,42,,133570,Patna,Urban,Non-Graduate,,7,7,454,1
783,-5,female,126520,,,Graduate,,9,9,433,4
784,50,female,84583,,Rural,,Online,7,2,539,3
785,55,,83056,Ahmedabad,urban,,Offline,28,,766,7
786,,M,101468,Jaipur,Urban,Post-Graduate,,-10,,566,9
787,23,,142897,Hyderabad,,,Online,34,8,721,2
788,61,,32017,Jaipur,rural,Non-Graduate,,53,6,492,4
789,62,male,118873,,Rural,Graduate,Online,52,7,486,
790,49,,57880,Kolkata,,,Online,16,7,832,8
791,62,F,21355,Surat,urban,Non-Graduate,Online,10,6,526,9
792,64,,126360,Surat,urban,Post-Graduate,Online,24,4,563,5
793,38,female,78936,Kolkata,rural,Graduate,Online,10,3,878,8
794,33,Female,84608,,Urban,,,46,9,416,6
795,,female,101622,Unknown,Urban,,Offline,29,5,892,2
796,38,male,135518,Chennai,,,,25,1,797,7
797,28,F,107051,Kolkata,,Post-Graduate,Offline,41,1,488,0
798,54,,145962,Pune,Urban,Non-Graduate,Offline,30,8,606,
799,53,M,99756,Mumbai,Urban,Post-Graduate,Offline,51,5,724,2
800,52,Male,67266,,,Non-Graduate,Online,19,5,505,
801,36,,74554,Kolkata,Rural,Graduate,Offline,53,15,444,7
802,37,Female,148728,Unknown,urban,,,31,2,722,
803,35,Male,78215,Chennai,urban,,,30,8,831,7
804,64,M,119138,Chennai,rural,Post-Graduate,,34,6,594,1
805,58,male,80656,Mumbai,urban,,Online,28,1,497,9
806,66,male,74104,Lucknow,,,,52,9,753,
807,31,M,96844,Pune,Rural,,,19,6,376,
808,32,female,20969,Kolkata,,,Offline,11,3,654,9
809,48,M,118896,Jaipur,Urban,,Online,28,6,665,6
810,18,,20254,Mumbai,Urban,Graduate,Online,6,4,454,7
811,,Female,30306,Indore,urban,,,17,9,456,3
812,,F,85516,Bangalore,Rural,Non-Graduate,Offline,37,8,559,0
813,,,113077,Unknown,rural,Non-Graduate,Offline,27,2,751,8
814,20,,88197,Chennai,,Non-Graduate,Online,43,3,458,3
815,33,,100845,Indore,rural,Non-Graduate,Online,36,8,728,6
816,40,Male,127098,Ahmedabad,rural,Post-Graduate,Offline,1,2,636,8
817,28,Male,143945,Hyderabad,rural,Graduate,,16,,626,2
818,29,male,148787,Pune,rural,Post-Graduate,,4,8,855,8
819,27,,38223,Lucknow,,Post-Graduate,Online,47,8,591,5
820,49,female,91441,Bangalore,Urban,Non-Graduate,,23,5,832,5
821,33,male,87967,Patna,,Graduate,,32,5,578,8
822,25,Female,93292,,Urban,Graduate,Online,3,8,333,2
823,55,M,90889,Ahmedabad,Urban,,,44,7,655,0
824,29,Male,70117,Pune,,Post-Graduate,,21,8,399,3
825,41,,21737,Unknown,,Graduate,Online,24,1,567,9
826,45,Female,102404,Mumbai,,,,15,15,731,0
827,,male,52476,Hyderabad,Urban,Post-Graduate,,11,7,513,9
828,25,male,44325,Unknown,,Graduate,,3,7,671,9
829,45,Male,32326,Surat,Rural,,Online,19,2,899,3
830,53,male,110122,Indore,urban,,Online,43,9,505,1
831,43,female,32911,Jaipur,urban,,Online,8,6,891,7
832,25,male,49080,Patna,Rural,Non-Graduate,,51,8,822,1
833,67,F,42635,,urban,,Online,34,6,777,
834,45,M,71179,Nagpur,Urban,,,34,7,593,6
835,45,male,25213,Delhi,,Graduate,,44,3,469,3
836,54,F,77142,Chennai,,Graduate,,40,2,434,3
837,58,Female,124531,Kolkata,,,Online,38,4,856,7
838,53,male,83545,Delhi,Rural,,Offline,26,4,430,1
